symbol,date,opening_price,closing_price,volume,market_cap_rank
SOL,2024-03-30,192.19,194.28,266404556.59,4
TON,2024-03-30,5.013,5.268,516706.47,14
TRX,2024-03-30,0.12,0.1227,783490.02,13
USDC,2024-03-30,1.0,1.0,7372.59,7
USDT,2024-03-30,1.0,1.001,153224.1,5
XRP,2024-03-30,0.6305,0.6217,41709066.02,6
ADA,2024-03-31,0.6439,0.65,12889187.95,9
AVAX,2024-03-31,52.95,54.08,26379321.59,10
BNB,2024-03-31,600.98,606.94,16164932.42,3
BTC,2024-03-31,69629.99,71312.91,745658086.55,1
DOGE,2024-03-31,0.1992,0.22,186642519.87,7
DOT,2024-03-31,9.436,9.643,8802283.89,12
ETH,2024-03-31,3507.56,3645.98,566598172.38,2
LTC,2024-03-31,102.91,105.06,42821107.85,15
MATIC,2024-03-31,0.98,1.003,8738241.18,11
SOL,2024-03-31,194.28,202.43,240974694.62,4
TON,2024-03-31,5.268,5.484,545286.16,14
TRX,2024-03-31,0.1227,0.123,527639.34,13
USDC,2024-03-31,1.0,1.0,10570.78,8
USDT,2024-03-31,1.001,1.0,10571.56,5
XRP,2024-03-31,0.6217,0.6292,25914446.87,6
ADA,2024-04-01,0.65,0.6217,26248114.69,9
AVAX,2024-04-01,54.08,51.4,61801733.19,10
BNB,2024-04-01,606.94,576.24,29935323.93,3
BTC,2024-04-01,71312.91,69686.37,2005923775.26,1
DOGE,2024-04-01,0.22,0.2052,263979561.65,8
DOT,2024-04-01,9.643,9.15,19454440.76,12
ETH,2024-04-01,3645.98,3505.52,934917050.13,2
LTC,2024-04-01,105.06,99.3,99581249.66,15
MATIC,2024-04-01,1.003,0.9513,21820957.21,11
SOL,2024-04-01,202.43,192.35,376518362.86,4
TON,2024-04-01,5.484,5.383,539332.0,14
TRX,2024-04-01,0.123,0.1206,444739.91,13
USDC,2024-04-01,1.0,1.0,28894.2,7
USDT,2024-04-01,1.0,1.0,28905.97,5
XRP,2024-04-01,0.6292,0.6112,70947755.07,6
ADA,2024-04-02,0.6217,0.5808,29423169.49,9
AVAX,2024-04-02,51.4,46.88,69527234.95,10
BNB,2024-04-02,576.24,551.36,30271652.62,3
BTC,2024-04-02,69686.37,65466.81,3234216304.99,1
DOGE,2024-04-02,0.2052,0.1825,319240558.71,8
DOT,2024-04-02,9.15,8.585,25047053.15,12
ETH,2024-04-02,3505.52,3279.4,1350633378.51,2
LTC,2024-04-02,99.3,106.78,136116976.48,15
MATIC,2024-04-02,0.9513,0.9004,16672653.79,11
SOL,2024-04-02,192.35,181.52,443999027.53,4
TON,2024-04-02,5.383,4.878,470667.66,14
TRX,2024-04-02,0.1206,0.1166,1764861.6,13
USDC,2024-04-02,1.0,0.9998,48894.38,7
USDT,2024-04-02,1.0,1.0,48906.59,5
XRP,2024-04-02,0.6112,0.5855,109860705.2,6
ADA,2024-04-03,0.5808,0.5693,18198047.09,9
AVAX,2024-04-03,46.88,45.89,52185987.17,10
BNB,2024-04-03,551.36,561.81,20576927.39,3
BTC,2024-04-03,65466.81,65986.11,1835055534.78,1
DOGE,2024-04-03,0.1825,0.1753,226050902.1,8
DOT,2024-04-03,8.585,8.42,17004191.65,13
ETH,2024-04-03,3279.4,3312.24,997504814.36,2
LTC,2024-04-03,106.78,98.35,76745609.47,15
MATIC,2024-04-03,0.9004,0.8954,12375710.1,11
SOL,2024-04-03,181.52,185.14,282324677.0,4
TON,2024-04-03,4.878,5.06,503176.21,14
TRX,2024-04-03,0.1166,0.1173,850590.92,12
USDC,2024-04-03,0.9998,1.0,27791.8,7
USDT,2024-04-03,1.0,1.0,27802.16,5
XRP,2024-04-03,0.5855,0.5744,77706694.01,6
ADA,2024-04-04,0.5693,0.5833,20085026.68,9
AVAX,2024-04-04,45.89,46.53,36145739.91,10
BNB,2024-04-04,561.81,585.81,44215629.3,3
BTC,2024-04-04,65986.11,68523.79,2475521298.64,1
DOGE,2024-04-04,0.1753,0.1801,172075444.41,8
DOT,2024-04-04,8.42,8.492,14566318.38,13
ETH,2024-04-04,3312.24,3329.17,1024032112.02,2
LTC,2024-04-04,98.35,98.47,77283388.71,15
MATIC,2024-04-04,0.8954,0.9058,17986500.72,11
SOL,2024-04-04,185.14,184.09,258314841.26,4
TON,2024-04-04,5.06,5.198,524742.0,14
TRX,2024-04-04,0.1173,0.1193,473795.18,12
USDC,2024-04-04,1.0,1.0,36677.34,7
USDT,2024-04-04,1.0,1.0,36690.63,5
XRP,2024-04-04,0.5744,0.5937,105825389.78,6
ADA,2024-04-05,0.5833,0.5742,15612986.65,9
AVAX,2024-04-05,46.53,45.34,28274335.49,10
BNB,2024-04-05,585.81,578.31,27091621.5,3
BTC,2024-04-05,68523.79,67860.53,2219856764.99,1
DOGE,2024-04-05,0.1801,0.1773,158289528.24,8
DOT,2024-04-05,8.492,8.385,12074087.1,13
ETH,2024-04-05,3329.17,3319.12,991902873.76,2
LTC,2024-04-05,98.47,97.9,48755238.23,15
MATIC,2024-04-05,0.9058,0.8843,11208355.15,11
SOL,2024-04-05,184.09,174.46,376609057.73,4
TON,2024-04-05,5.198,5.402,533491.57,14
TRX,2024-04-05,0.1193,0.1179,350728.67,12
USDC,2024-04-05,1.0,1.0,32910.29,7
USDT,2024-04-05,1.0,1.001,32922.22,5
XRP,2024-04-05,0.5937,0.5872,68020047.18,6
ADA,2024-04-06,0.5742,0.5837,8638250.48,9
AVAX,2024-04-06,45.34,48.19,43565339.25,10
BNB,2024-04-06,578.31,585.7,12578175.58,3
BTC,2024-04-06,67860.53,68913.79,772361130.33,1
DOGE,2024-04-06,0.1773,0.1858,116376530.6,8
DOT,2024-04-06,8.385,8.496,5569929.04,13
ETH,2024-04-06,3319.12,3352.4,504501846.56,2
LTC,2024-04-06,97.9,101.63,28068569.05,15
MATIC,2024-04-06,0.8843,0.8975,5672441.36,11
SOL,2024-04-06,174.46,178.74,173682508.16,4
TON,2024-04-06,5.402,5.623,543799.27,14
TRX,2024-04-06,0.1179,0.1197,341719.38,12
USDC,2024-04-06,1.0,0.9999,11313.76,7
USDT,2024-04-06,1.001,1.0,11317.68,5
XRP,2024-04-06,0.5872,0.5931,30364509.54,6
ADA,2024-04-07,0.5837,0.5889,11435707.32,9
AVAX,2024-04-07,48.19,49.32,26721185.56,10
BNB,2024-04-07,585.7,583.71,13368177.37,3
BTC,2024-04-07,68913.79,69357.32,951477284.85,1
DOGE,2024-04-07,0.1858,0.1988,204664849.21,8
DOT,2024-04-07,8.496,8.706,6784486.46,12
ETH,2024-04-07,3352.4,3453.85,522076832.37,2
LTC,2024-04-07,101.63,101.22,45340933.05,15
MATIC,2024-04-07,0.8975,0.9109,11102710.96,11
SOL,2024-04-07,178.74,179.52,187985440.86,4
TON,2024-04-07,5.623,5.382,525589.78,14
TRX,2024-04-07,0.1197,0.1206,249367.69,13
USDC,2024-04-07,0.9999,1.0,13691.44,7
USDT,2024-04-07,1.0,1.0,13691.45,5
XRP,2024-04-07,0.5931,0.5945,32911977.14,6
ADA,2024-04-08,0.5889,0.6139,18400640.7,9
AVAX,2024-04-08,49.32,49.86,37423860.35,10
BNB,2024-04-08,583.71,586.29,22696286.38,3
BTC,2024-04-08,69357.32,71629.36,2607488940.79,1
DOGE,2024-04-08,0.1988,0.2026,160229236.09,8
DOT,2024-04-08,8.706,9.042,12459990.53,13
ETH,2024-04-08,3453.85,3694.7,1257790924.33,2
LTC,2024-04-08,101.22,103.24,55716288.28,15
MATIC,2024-04-08,0.9109,0.9471,14746760.02,12
SOL,2024-04-08,179.52,180.69,307007266.04,4
TON,2024-04-08,5.382,6.407,645388.59,11
TRX,2024-04-08,0.1206,0.1231,514586.25,14
USDC,2024-04-08,1.0,1.0,36461.79,7
USDT,2024-04-08,1.0,1.0,36460.48,5
XRP,2024-04-08,0.5945,0.6147,85848261.63,6
ADA,2024-04-09,0.6139,0.5911,19803704.35,9
AVAX,2024-04-09,49.86,46.46,30714596.06,10
BNB,2024-04-09,586.29,580.34,27317631.57,3
BTC,2024-04-09,71629.36,69129.48,2411758700.3,1
DOGE,2024-04-09,0.2026,0.1891,166404099.42,8
DOT,2024-04-09,9.042,8.652,22923980.5,14
ETH,2024-04-09,3694.7,3504.83,1184278583.93,2
LTC,2024-04-09,103.24,97.53,41058511.78,15
MATIC,2024-04-09,0.9471,0.8973,11079446.02,12
SOL,2024-04-09,180.69,172.32,260675726.56,4
TON,2024-04-09,6.407,6.721,704196.36,11
TRX,2024-04-09,0.1231,0.121,513910.25,13
USDC,2024-04-09,1.0,1.0,34541.56,7
USDT,2024-04-09,1.0,0.9998,34530.39,5
XRP,2024-04-09,0.6147,0.6138,94171294.4,6
ADA,2024-04-10,0.5911,0.5862,21109860.86,9
AVAX,2024-04-10,46.46,47.31,37412913.37,10
BNB,2024-04-10,580.34,609.81,37226657.07,3
BTC,2024-04-10,69129.48,70628.54,2563902180.98,1
DOGE,2024-04-10,0.1891,0.1998,177521244.53,8
DOT,2024-04-10,8.652,8.412,36335970.2,14
ETH,2024-04-10,3504.83,3545.56,1006631402.92,2
LTC,2024-04-10,97.53,96.71,36403771.57,15
MATIC,2024-04-10,0.8973,0.8873,13488844.25,12
SOL,2024-04-10,172.32,173.35,299280984.54,4
TON,2024-04-10,6.721,6.838,723824.46,11
TRX,2024-04-10,0.121,0.1191,2440717.55,13
USDC,2024-04-10,1.0,0.9999,37140.17,7
USDT,2024-04-10,0.9998,1.0,37140.99,5
XRP,2024-04-10,0.6138,0.6173,76286246.01,6
ADA,2024-04-11,0.5862,0.5858,11932152.71,9
AVAX,2024-04-11,47.31,46.03,27352560.95,10
BNB,2024-04-11,609.81,604.68,30044822.23,3
BTC,2024-04-11,70628.54,70026.43,1758820969.32,1
DOGE,2024-04-11,0.1998,0.1938,133004909.41,8
DOT,2024-04-11,8.412,8.382,11741956.81,14
ETH,2024-04-11,3545.56,3503.21,796534108.67,2
LTC,2024-04-11,96.71,98.75,33890584.64,15
MATIC,2024-04-11,0.8873,0.8781,12780981.99,12
SOL,2024-04-11,173.35,172.43,187905664.5,4
TON,2024-04-11,6.838,7.332,768828.69,11
TRX,2024-04-11,0.1191,0.1204,368068.23,13
USDC,2024-04-11,0.9999,1.0,24990.72,7
USDT,2024-04-11,1.0,1.0,24995.03,5
XRP,2024-04-11,0.6173,0.6087,64491481.73,6
ADA,2024-04-12,0.5858,0.503,62499258.66,9
AVAX,2024-04-12,46.03,39.37,85230669.27,11
BNB,2024-04-12,604.68,595.9,71062933.39,3
BTC,2024-04-12,70026.43,67158.3,3367653179.18,1
DOGE,2024-04-12,0.1938,0.1744,273900581.05,8
DOT,2024-04-12,8.382,7.242,37501734.06,14
ETH,2024-04-12,3503.21,3239.12,1387659435.48,2
LTC,2024-04-12,98.75,86.16,82456180.47,15
MATIC,2024-04-12,0.8781,0.7656,31115676.63,13
SOL,2024-04-12,172.43,153.29,442076377.19,5
TON,2024-04-12,7.332,6.683,678292.64,10
TRX,2024-04-12,0.1204,0.1148,1908711.16,12
USDC,2024-04-12,1.0,1.0,49342.01,6
USDT,2024-04-12,1.0,1.001,49360.5,4
XRP,2024-04-12,0.6087,0.5474,156702259.42,7
ADA,2024-04-13,0.503,0.4457,55377663.5,9
AVAX,2024-04-13,39.37,33.97,182897907.58,11
BNB,2024-04-13,595.9,554.04,65446562.9,3
BTC,2024-04-13,67158.3,64021.36,3689543158.77,1
DOGE,2024-04-13,0.1744,0.1527,369505028.37,8
DOT,2024-04-13,7.242,6.403,46868628.12,14
ETH,2024-04-13,3239.12,3011.51,1908312548.54,2
LTC,2024-04-13,86.16,77.5,88089927.14,15
MATIC,2024-04-13,0.7656,0.6539,36708632.51,13
SOL,2024-04-13,153.29,138.51,711604717.45,5
TON,2024-04-13,6.683,5.983,600661.55,10
TRX,2024-04-13,0.1148,0.1103,2262750.09,12
USDC,2024-04-13,1.0,1.0,56920.54,6
USDT,2024-04-13,1.001,1.002,57014.79,4
XRP,2024-04-13,0.5474,0.4797,179581538.69,7
ADA,2024-04-14,0.4457,0.4682,37117375.03,9
AVAX,2024-04-14,33.97,37.32,143648719.71,11
BNB,2024-04-14,554.04,567.1,30886751.49,3
BTC,2024-04-14,64021.36,65765.64,2627998512.52,1
DOGE,2024-04-14,0.1527,0.1623,231392255.87,8
DOT,2024-04-14,6.403,6.862,30344904.45,14
ETH,2024-04-14,3011.51,3158.26,1464413624.74,2
LTC,2024-04-14,77.5,79.82,51936486.16,15
MATIC,2024-04-14,0.6539,0.7117,23002643.97,13
SOL,2024-04-14,138.51,151.45,431491476.62,5
TON,2024-04-14,5.983,6.892,707600.89,10
TRX,2024-04-14,0.1103,0.1126,378839.74,12
USDC,2024-04-14,1.0,1.001,40989.49,6
USDT,2024-04-14,1.002,1.002,41031.0,4
XRP,2024-04-14,0.4797,0.5038,125314237.77,7
ADA,2024-04-15,0.4682,0.4611,33718496.96,9
AVAX,2024-04-15,37.32,35.18,83338147.47,11
BNB,2024-04-15,567.1,552.88,30965200.16,3
BTC,2024-04-15,65765.64,63447.27,2658417494.41,1
DOGE,2024-04-15,0.1623,0.1612,220552913.04,8
DOT,2024-04-15,6.862,6.707,19934289.31,14
ETH,2024-04-15,3158.26,3103.0,1244925295.21,2
LTC,2024-04-15,79.82,78.11,43353831.63,15
MATIC,2024-04-15,0.7117,0.7078,19609706.62,13
SOL,2024-04-15,151.45,138.59,379031572.15,5
TON,2024-04-15,6.892,6.694,716813.48,10
TRX,2024-04-15,0.1126,0.1115,633359.07,12
USDC,2024-04-15,1.001,1.0,40981.4,6
USDT,2024-04-15,1.002,1.0,40992.18,4
XRP,2024-04-15,0.5038,0.4979,95654768.94,7
ADA,2024-04-16,0.4611,0.4586,22673656.86,9
AVAX,2024-04-16,35.18,34.77,52588562.72,11
BNB,2024-04-16,552.88,537.98,20727909.51,3
BTC,2024-04-16,63447.27,63824.7,2234500815.41,1
DOGE,2024-04-16,0.1612,0.1561,133665685.03,8
DOT,2024-04-16,6.707,6.704,13592054.88,14
ETH,2024-04-16,3103.0,3085.42,1102919090.86,2
LTC,2024-04-16,78.11,80.0,28221238.07,15
MATIC,2024-04-16,0.7078,0.7034,17786521.0,13
SOL,2024-04-16,138.59,136.27,334403437.76,5
TON,2024-04-16,6.694,6.364,599655.79,10
TRX,2024-04-16,0.1115,0.1119,508351.73,12
USDC,2024-04-16,1.0,1.0,35544.08,6
USDT,2024-04-16,1.0,1.0,35559.22,4
XRP,2024-04-16,0.4979,0.4968,70782774.44,7
ADA,2024-04-17,0.4586,0.4442,16792290.46,9
AVAX,2024-04-17,34.77,33.59,43082387.08,11
BNB,2024-04-17,537.98,534.09,41412943.24,3
BTC,2024-04-17,63824.7,61283.74,2562816108.8,1
DOGE,2024-04-17,0.1561,0.1476,112637647.63,8
DOT,2024-04-17,6.704,6.579,9440454.63,14
ETH,2024-04-17,3085.42,2985.12,978463368.36,2
LTC,2024-04-17,80.0,80.18,25023982.64,15
MATIC,2024-04-17,0.7034,0.6679,9698826.78,13
SOL,2024-04-17,136.27,131.89,331011215.79,5
TON,2024-04-17,6.364,6.159,620761.91,10
TRX,2024-04-17,0.1119,0.1097,932314.17,12
USDC,2024-04-17,1.0,1.0,41509.85,6
USDT,2024-04-17,1.0,1.0,41508.48,4
XRP,2024-04-17,0.4968,0.4952,79753234.75,7
ADA,2024-04-18,0.4442,0.4583,14558783.2,9
AVAX,2024-04-18,33.59,34.87,37383009.98,11
BNB,2024-04-18,534.09,552.29,37954590.72,3
BTC,2024-04-18,61283.74,63511.2,1972785716.37,1
DOGE,2024-04-18,0.1476,0.1523,113486418.68,8
DOT,2024-04-18,6.579,6.784,9886355.66,13
ETH,2024-04-18,2985.12,3065.69,873530402.2,2
LTC,2024-04-18,80.18,80.8,28590487.57,15
MATIC,2024-04-18,0.6679,0.676,13056009.1,14
SOL,2024-04-18,131.89,142.1,316388572.34,5
TON,2024-04-18,6.159,6.446,639362.76,10
TRX,2024-04-18,0.1097,0.1093,486507.53,12
USDC,2024-04-18,1.0,1.0,31455.07,6
USDT,2024-04-18,1.0,1.001,31472.09,4
XRP,2024-04-18,0.4952,0.503,56505719.31,7
ADA,2024-04-19,0.4583,0.4683,24898686.99,9
AVAX,2024-04-19,34.87,34.67,42884343.54,11
BNB,2024-04-19,552.29,554.52,31143388.4,3
BTC,2024-04-19,63511.2,63848.26,2923364930.21,1
DOGE,2024-04-19,0.1523,0.1564,142805611.8,8
DOT,2024-04-19,6.784,6.685,13892911.7,14
ETH,2024-04-19,3065.69,3057.95,1045944600.77,2
LTC,2024-04-19,80.8,80.89,28137265.87,15
MATIC,2024-04-19,0.676,0.6732,16004979.49,13
SOL,2024-04-19,142.1,142.53,457184320.01,5
TON,2024-04-19,6.446,6.133,707299.83,10
TRX,2024-04-19,0.1093,0.1099,616889.5,12
USDC,2024-04-19,1.0,1.0,46061.24,6
USDT,2024-04-19,1.001,1.001,46081.55,4
XRP,2024-04-19,0.503,0.5033,84241171.97,7
ADA,2024-04-20,0.4683,0.5073,23320575.83,9
AVAX,2024-04-20,34.67,38.33,32891574.08,11
BNB,2024-04-20,554.52,571.3,15468877.56,3
BTC,2024-04-20,63848.26,64979.21,866105478.99,1
DOGE,2024-04-20,0.1564,0.1627,116686637.57,8
DOT,2024-04-20,6.685,7.242,8519648.98,14
ETH,2024-04-20,3057.95,3157.04,516137769.98,2
LTC,2024-04-20,80.89,85.09,18602954.96,15
MATIC,2024-04-20,0.6732,0.7384,9312482.35,13
SOL,2024-04-20,142.53,151.28,178632779.86,5
TON,2024-04-20,6.133,6.204,629170.25,10
TRX,2024-04-20,0.1099,0.1111,288146.37,12
USDC,2024-04-20,1.0,1.0,13466.53,6
USDT,2024-04-20,1.001,1.001,13471.76,4
XRP,2024-04-20,0.5033,0.5291,53366081.05,7
ADA,2024-04-21,0.5073,0.4992,16538750.91,9
AVAX,2024-04-21,38.33,37.15,26240983.58,11
BNB,2024-04-21,571.3,579.86,18208005.71,3
BTC,2024-04-21,64979.21,64955.82,854324202.42,1
DOGE,2024-04-21,0.1627,0.1582,82990034.06,8
DOT,2024-04-21,7.242,7.141,6598404.01,13
ETH,2024-04-21,3157.04,3148.11,470671773.32,2
LTC,2024-04-21,85.09,84.17,13384834.49,15
MATIC,2024-04-21,0.7384,0.7138,8077550.4,14
SOL,2024-04-21,151.28,148.78,154865367.77,5
TON,2024-04-21,6.204,6.138,619230.05,10
TRX,2024-04-21,0.1111,0.1113,286254.98,12
USDC,2024-04-21,1.0,1.0,13152.04,6
USDT,2024-04-21,1.001,1.0,13154.04,4
XRP,2024-04-21,0.5291,0.5246,33411924.56,7
ADA,2024-04-22,0.4992,0.517,21325826.01,9
AVAX,2024-04-22,37.15,39.19,36661977.87,10
BNB,2024-04-22,579.86,604.83,35684631.4,3
BTC,2024-04-22,64955.82,66854.24,1510230897.53,1
DOGE,2024-04-22,0.1582,0.1613,77228210.27,8
DOT,2024-04-22,7.141,7.471,13003001.82,13
ETH,2024-04-22,3148.11,3201.55,669498961.12,2
LTC,2024-04-22,84.17,85.45,18996021.88,15
MATIC,2024-04-22,0.7138,0.7429,9593528.95,14
SOL,2024-04-22,148.78,157.03,239332074.75,5
TON,2024-04-22,6.138,5.963,611391.53,11
TRX,2024-04-22,0.1113,0.1123,310400.22,12
USDC,2024-04-22,1.0,1.0,22842.29,6
USDT,2024-04-22,1.0,1.001,22852.25,4
XRP,2024-04-22,0.5246,0.5562,87715877.03,7
ADA,2024-04-23,0.517,0.5,25340474.37,9
AVAX,2024-04-23,39.19,38.3,25626780.17,10
BNB,2024-04-23,604.83,606.17,49457394.54,3
BTC,2024-04-23,66854.24,66415.06,1169300050.32,1
DOGE,2024-04-23,0.1613,0.1598,62435643.43,8
DOT,2024-04-23,7.471,7.242,14579597.75,14
ETH,2024-04-23,3201.55,3219.78,685076398.96,2
LTC,2024-04-23,85.45,85.05,18723131.78,15
MATIC,2024-04-23,0.7429,0.729,6810236.8,13
SOL,2024-04-23,157.03,154.68,226705627.04,5
TON,2024-04-23,5.963,5.708,579854.79,11
TRX,2024-04-23,0.1123,0.1133,292704.26,12
USDC,2024-04-23,1.0,0.9999,17574.68,6
USDT,2024-04-23,1.001,1.0,17575.57,4
XRP,2024-04-23,0.5562,0.5446,61916730.53,7
ADA,2024-04-24,0.5,0.4746,19273464.75,9
AVAX,2024-04-24,38.3,36.36,42121802.38,10
BNB,2024-04-24,606.17,608.58,36799701.19,3
BTC,2024-04-24,66415.06,64263.95,1878460968.73,1
DOGE,2024-04-24,0.1598,0.1513,116252757.87,8
DOT,2024-04-24,7.242,6.926,13303712.79,14
ETH,2024-04-24,3219.78,3139.1,864542926.86,2
LTC,2024-04-24,85.05,83.2,30716486.04,15
MATIC,2024-04-24,0.729,0.7051,11992087.41,13
SOL,2024-04-24,154.68,147.72,308556085.53,5
TON,2024-04-24,5.708,5.559,574537.37,11
TRX,2024-04-24,0.1133,0.1132,321786.27,12
USDC,2024-04-24,0.9999,1.0,28790.8,6
USDT,2024-04-24,1.0,0.9996,28774.23,4
XRP,2024-04-24,0.5446,0.5272,70633184.29,7
ADA,2024-04-25,0.4746,0.4705,14453155.09,9
AVAX,2024-04-25,36.36,35.59,29345242.99,10
BNB,2024-04-25,608.58,613.03,29628984.15,3
BTC,2024-04-25,64263.95,64488.49,1713069016.97,1
DOGE,2024-04-25,0.1513,0.1513,54809036.14,8
DOT,2024-04-25,6.926,6.861,9909573.89,14
ETH,2024-04-25,3139.1,3155.47,882134092.22,2
LTC,2024-04-25,83.2,83.77,22868962.23,15
MATIC,2024-04-25,0.7051,0.7204,8624681.14,13
SOL,2024-04-25,147.72,144.85,241156524.26,5
TON,2024-04-25,5.559,5.465,598884.27,12
TRX,2024-04-25,0.1132,0.1173,1171460.24,11
USDC,2024-04-25,1.0,1.0,26729.61,6
USDT,2024-04-25,0.9996,0.9998,26725.84,4
XRP,2024-04-25,0.5272,0.5253,53535355.98,7
ADA,2024-04-26,0.4705,0.4628,9894250.51,9
AVAX,2024-04-26,35.59,34.4,19239889.75,11
BNB,2024-04-26,613.03,597.73,21887258.28,3
BTC,2024-04-26,64488.49,63750.63,1275865834.83,1
DOGE,2024-04-26,0.1513,0.1479,50897878.79,8
DOT,2024-04-26,6.861,6.76,7592561.43,14
ETH,2024-04-26,3155.47,3130.07,689663958.95,2
LTC,2024-04-26,83.77,88.06,47746948.56,15
MATIC,2024-04-26,0.7204,0.7029,7405148.38,13
SOL,2024-04-26,144.85,139.16,145874995.0,5
TON,2024-04-26,5.465,5.307,527781.5,12
TRX,2024-04-26,0.1173,0.1201,1398025.02,10
USDC,2024-04-26,1.0,1.0,19915.12,6
USDT,2024-04-26,0.9998,0.9996,19907.36,4
XRP,2024-04-26,0.5253,0.5258,48059500.83,7
ADA,2024-04-27,0.4628,0.4671,9804290.54,9
AVAX,2024-04-27,34.4,34.45,23748150.94,11
BNB,2024-04-27,597.53,595.67,20596738.79,3
BTC,2024-04-27,63750.63,63434.44,799665556.56,1
DOGE,2024-04-27,0.1479,0.1477,46360059.94,8
DOT,2024-04-27,6.76,6.804,6327961.21,14
ETH,2024-04-27,3130.07,3253.23,643382820.24,2
LTC,2024-04-27,88.06,83.84,32373408.55,15
MATIC,2024-04-27,0.7029,0.7325,7897854.01,13
SOL,2024-04-27,139.16,141.23,142754281.93,5
TON,2024-04-27,5.323,5.466,255726.99,12
TRX,2024-04-27,0.1201,0.1196,337820.15,10
USDC,2024-04-27,1.0,1.0,12688.06,6
USDT,2024-04-27,0.9996,0.9996,12679.7,4
XRP,2024-04-27,0.5258,0.5178,28434314.97,7
ADA,2024-04-28,0.4671,0.4597,8335011.12,9
AVAX,2024-04-28,34.45,33.93,17701148.97,12
BNB,2024-04-28,595.97,600.0,13136665.26,3
BTC,2024-04-28,63434.44,63111.34,642628554.25,1
DOGE,2024-04-28,0.1477,0.1467,23560922.41,8
DOT,2024-04-28,6.804,6.723,5161819.68,14
ETH,2024-04-28,3253.23,3262.43,678357043.13,2
LTC,2024-04-28,83.84,83.97,15247498.83,15
MATIC,2024-04-28,0.7325,0.7211,6067402.88,13
SOL,2024-04-28,141.23,137.97,109967903.38,5
TON,2024-04-28,5.396,5.447,521000.4,11
TRX,2024-04-28,0.1196,0.1214,590854.95,10
USDC,2024-04-28,1.0,1.0,205456.57,6
USDT,2024-04-28,0.9993,0.9997,205401.8,4
XRP,2024-04-28,0.5178,0.5103,17992483.18,7
ADA,2024-04-29,0.4597,0.457,11744204.36,9
AVAX,2024-04-29,33.93,35.28,38095355.47,11
BNB,2024-04-29,600.0,592.7,19063627.5,3
BTC,2024-04-29,63111.34,63847.54,1370557060.16,1
DOGE,2024-04-29,0.1467,0.1434,60593620.97,8
DOT,2024-04-29,6.723,6.584,10609625.25,14
ETH,2024-04-29,3262.43,3215.73,852862297.95,2
LTC,2024-04-29,83.97,83.48,21638732.46,15
MATIC,2024-04-29,0.7211,0.704,10490390.99,13
SOL,2024-04-29,137.97,137.74,152991280.52,5
TON,2024-04-29,5.447,5.339,521514.92,12
TRX,2024-04-29,0.1214,0.119,877711.65,10
USDC,2024-04-29,1.0,1.0,21850.55,6
USDT,2024-04-29,0.9999,0.9997,21843.82,4
XRP,2024-04-29,0.5103,0.5149,47562352.63,7
ADA,2024-04-30,0.457,0.4409,19662451.73,9
AVAX,2024-04-30,35.28,32.69,44691249.56,11
BNB,2024-04-30,592.7,578.02,46255665.18,3
BTC,2024-04-30,63847.54,60633.97,2518380270.05,1
DOGE,2024-04-30,0.1434,0.1333,89725061.07,8
DOT,2024-04-30,6.584,6.421,14327694.25,14
ETH,2024-04-30,3215.73,3011.46,1098924247.19,2
LTC,2024-04-30,83.48,79.44,27098332.28,15
MATIC,2024-04-30,0.704,0.6669,11413436.67,13
SOL,2024-04-30,137.74,126.68,288052107.17,5
TON,2024-04-30,5.339,5.187,520632.76,12
TRX,2024-04-30,0.119,0.1194,1148735.78,10
USDC,2024-04-30,1.0,1.0,41221.36,6
USDT,2024-04-30,0.9997,0.9993,41184.77,4
XRP,2024-04-30,0.5149,0.5001,63585433.54,7
ADA,2024-05-01,0.4409,0.4495,21246052.86,9
AVAX,2024-05-01,32.69,33.29,54011900.87,11
BNB,2024-05-01,578.02,560.98,33881785.79,3
BTC,2024-05-01,60633.97,58277.44,3014503800.73,1
DOGE,2024-05-01,0.1333,0.1301,145888997.88,8
DOT,2024-05-01,6.421,6.888,25322596.52,14
ETH,2024-05-01,3011.46,2968.82,1273126182.34,2
LTC,2024-05-01,79.44,80.06,29166126.61,15
MATIC,2024-05-01,0.6669,0.6911,13078665.57,13
SOL,2024-05-01,126.68,134.49,317240351.76,5
TON,2024-05-01,5.049,4.931,449620.16,12
TRX,2024-05-01,0.1194,0.1204,917219.49,10
USDC,2024-05-01,1.0,1.0,52062.31,6
USDT,2024-05-01,0.9993,0.9987,51985.28,4
XRP,2024-05-01,0.5001,0.5169,66019545.26,7
ADA,2024-05-02,0.4495,0.4578,19410611.39,9
AVAX,2024-05-02,33.29,33.59,29408345.0,11
BNB,2024-05-02,560.98,560.47,21399590.46,3
BTC,2024-05-02,58277.44,59083.85,1724718703.27,1
DOGE,2024-05-02,0.1301,0.1319,83360772.69,8
DOT,2024-05-02,6.888,7.277,19057961.31,13
ETH,2024-05-02,2968.82,2986.41,807841703.83,2
LTC,2024-05-02,80.06,80.05,17569311.68,15
MATIC,2024-05-02,0.6911,0.7207,7987092.87,14
SOL,2024-05-02,134.49,137.62,245258470.79,5
TON,2024-05-02,4.85,5.163,515385.41,12
TRX,2024-05-02,0.1204,0.1223,788034.23,10
USDC,2024-05-02,1.0,1.0,29479.88,6
USDT,2024-05-02,0.9987,1.0,29480.12,4
XRP,2024-05-02,0.5169,0.5181,56544956.34,7
